Image Path,Description,Country,Weather,Time of Day,Season,Activity,Mood/Emotion
Images/0997.png,A golden sandy beach with turquoise waters and lush green hills under bright sunny skies,United States,Sunny,Afternoon,Summer,Water Activities,Happiness
Images/0998.png,White-washed cliffside homes with blue domes overlooking the deep blue Aegean Sea on a clear day,Greece,Sunny,Afternoon,Summer,Water Activities,Romance
Images/0999.png,Northern lights glowing above a peaceful harbor and modern buildings reflected in still water,Iceland,Not Clear,Evening,Winter,Relaxing,Curiosity
Images/1000.png,A bright skyline featuring Tokyo Tower surrounded by dense clusters of modern buildings,Japan,Sunny,Afternoon,Spring,Sightseeing,Excitement
Images/1001.png,"A coastal cityscape with beaches, modern buildings, and lively crowds enjoying sunlight",Spain,Sunny,Afternoon,Summer,Sightseeing,Happiness
Images/1002.png,Historic canal houses reflecting warm sunset colors across calm water,Netherlands,Cloudy,Evening,Fall,Relaxing,Nostalgia
Images/1003.png,A dramatic skyline featuring Marina Bay Sands under a colorful sunset sky,Singapore,Cloudy,Evening,Summer,Sightseeing,Curiosity
Images/1004.png,Aerial view of Manhattan with Central Park at the center of towering skyscrapers,United States,Sunny,Afternoon,Summer,Sightseeing,Excitement
Images/1005.png,A futuristic nighttime skyline glowing with gold and white lights across tall skyscrapers,China,Not Clear,Evening,Fall,Sightseeing,Excitement
Images/1006.png,"Camp Nou stadium in Barcelona, a world”‘famous football arena known for its electric atmosphere",Spain,Sunny,Afternoon,Summer,Adventure/Sports,Excitement
Images/1007.png,"Times Square in New York City, full of bright lights, huge billboards, and nonstop energy",United States,Sunny,Evening,Fall,Sightseeing,Curiosity
Images/1008.png,"The Lofoten Islands with dramatic mountains, colorful fishing villages, and pure Arctic beauty",Norway,Sunny,Afternoon,Summer,Relaxing,Adventure
Images/1009.png,Moraine Lake with its turquoise waters surrounded by high peaks in the Canadian Rockies,Canada,Sunny,Evening,Summer,Relaxing,Happiness
Images/1010.png,"The Lapland region, known for snowy forests, reindeer, and magical winter landscapes",Finland,Sunny,Evening,Winter,Sightseeing,Nostalgia
Images/1011.png,"Hitachi Seaside Park covered with flowers, especially the blue nemophila fields",Japan,Sunny,Afternoon,Fall,Relaxing,Romance
Images/1012.png,Mendenhall Ice Caves with their glowing blue ice tunnels,United States,Sunny,Evening,Winter,Sightseeing,Adventure
Images/1013.png,"Dome of the Rock in Jerusalem, an iconic golden-domed shrine located in Al-Aqsa Mosque compound",Palestine,Sunny,Afternoon,Summer,Religious,Nostalgia
Images/1014.png,"Al-Masjid Al-Haram in Makkah, the holiest mosque in Islam surrounding the Kaaba",Saudi Arabia,Sunny,Afternoon,Summer,Religious,Happiness
Images/1015.png,Lake Thun surrounded by mountains and peaceful Swiss villages,Switzerland,Sunny,Afternoon,Fall,Relaxing,Happiness
Images/1016.png,"Evening view of the Louvre Museum pyramid glowing under deep blue skies, showing the artistic and historic charm of Paris",France,Sunny,Evening,Not Clear,Adventure/Sports,Curiosity
Images/1017.png,Two women wearing traditional purple and pink kimonos walking on a historic street in Kyoto — capturing traditional Japanese culture and the peaceful charm of old-town Japan,Japan,Sunny,Evening,Not Clear,Relaxing,Happiness
Images/1018.png,"A rainy night at the Kaaba with worshippers praying on the wet marble floor, illuminated by the mosque lights, creating a peaceful and spiritual atmosphere",Saudi Arabia,Rainy,Evening,Winter,Religious,Happiness
Images/1019.png,"A bright daytime waterfall surrounded by green forest in Jeju Island, showing the island’s peaceful nature and famous lush scenery",South Korea,Sunny,Afternoon,Summer,Relaxing,Happiness
Images/1020.png,"The Rialto Bridge over the Grand Canal in Venice, showcasing the classic canal-city architecture and charm of Venice’s waterways under soft evening light",Italy,Sunny,Evening,Not Clear,Sightseeing,Romance
Images/1021.png,"A peaceful alpine village surrounded by green hills, autumn trees, and snowy mountain peaks, showing the natural beauty of the Swiss countryside",Switzerland,Sunny,Afternoon,Fall,Hiking,Happiness
Images/1022.png,"The Colosseum surrounded by green parks and historic Roman buildings, showing the rich history and architectural beauty of Rome",Italy,Sunny,Afternoon,Spring,Sightseeing,Excitement
Images/1023.png,"A New Zealand coastline with turquoise water, white sand, and green rolling hills, showing the country’s natural beauty and peaceful landscapes",New Zealand,Sunny,Afternoon,Summer,Relaxing,Happiness
Images/1024.png,"The Northern Lights glowing over snowy rocks and the icy coastline of Iceland, creating a magical and dramatic winter landscape",Iceland,Snowy,Evening,Winter,Sightseeing,Curiosity
Images/1025.png,"A calm turquoise lake surrounded by tall pine trees and snow-tipped mountains, with people canoeing peacefully across the water — showcasing Canada’s breathtaking natural scenery",Canada,Sunny,Afternoon,Summer,Water Activities,Happiness
Images/1026.png,The image shows a bright aerial view of a modern city skyline with tall glass buildings,United States,Sunny,Afternoon,Summer,Sightseeing,Happiness
Images/1027.png,The image shows a stunning landscape with the Northern Lights glowing in bright green waves nearby waterfalls,Iceland,Not Clear,Evening,Winter,Sightseeing,Adventure
Images/1028.png,"The image shows an aerial view of overwater villas built above bright turquoise water, connected by wooden walkways",Maldives,Sunny,Afternoon,Spring,Relaxing,Happiness
Images/1029.png,The image shows the Christ the Redeemer statue standing tall on a forest-covered mountain,Brazil,Cloudy,Evening,Summer,Sightseeing,Excitement
Images/1030.png,"The image shows a llama standing in front of the ancient stone ruins , surrounded by steep green mountains",Peru,Sunny,Morning,Summer,Sightseeing,Nostalgia
Images/1031.png,The image shows the Eiffel Tower rising into a clear blue sky,France,Sunny,Afternoon,Summer,Sightseeing,Romance
Images/1032.png,"The image shows a bright red train crossing the Landwasser Viaduct, a tall stone bridge curving through a deep snowy valley",Switzerland,Snowy,Afternoon,Winter,Sightseeing,Melancholy
Images/1033.png,The image shows Big Ben standing tall beside the historic Houses of Parliament. A bright blue sky with white clouds fills the background,United Kingdom,Sunny,Morning,Spring,Sightseeing,Nostalgia
Images/1034.png,"The image shows a volcanic crater surrounded by mountains under a soft, colorful sky",Costa Rica,Cloudy,Afternoon,Spring,Sightseeing,Adventure
Images/1035.png,The image shows colorful hot-air balloons floating over the unique rocky landscape during sunrise. The warm orange light shines on the soft,Turkey,Sunny,Morning,Summer,Sightseeing,Happiness
Images/1036.png,"Beautiful nature with magical waterfall, it makes me feel happy hiking on these mountains, especielly at sunset",Iceland,Cloudy,Afternoon,Fall,Water Activities,Happiness
Images/1037.png,"I love how relaxing and beeautiful the Maldives beaches, they have good resorts with beautiful islands, want to visit it especielly in summer",Maldives,Sunny,Morning,Summer,Relaxing,Excitement
Images/1038.png,"Modern city with a lot of Excitement, The glowing Petronas Towers make the city look alive, especially at Evening",Malaysia,Not Clear,Evening,Summer,Sightseeing,Excitement
Images/1039.png,This scene feels very calming; always wants to hike there and see the beautiful nature,Japan,Cloudy,Morning,Spring,Hiking,Romance
Images/1040.png,"The ancient ruins surrounded by mountains give this place a mysterious and historic atmosphere, love to see the ruins and history of this ancient city",Peru,Cloudy,Afternoon,Summer,Sightseeing,Adventure
Images/1041.png,"The turquoise lake and snowy peaks look unreal, like a perfect postcard view of nature",Canada,Cloudy,Afternoon,Summer,Water Activities,Happiness
Images/1042.png,"These wooden houses in the Alps look warm and cozy, with the mountains adding a peaceful vibe",Switzerland,Cloudy,Afternoon,Summer,Relaxing,Nostalgia
Images/1043.png,"Big Ben always feels iconic to me, and the cloudy sky gives the city its classic British mood",United Kingdom,Cloudy,Afternoon,Winter,Sightseeing,Curiosity
Images/1044.png,"The sunset colors, the city below and hiking to ride teleferik make this scene feel exciting and full of adventure",Brazil,Cloudy,Afternoon,Winter,Sightseeing,Adventure
Images/1045.png,"This foggy forest road gives me a calm, mysterious feeling, like a quiet place to think and relaxing, I always love the feeling and sight of rain in nature especiely forests",Serbia,Rainy,Afternoon,Summer,Relaxing,Melancholy
Images/1046.png,A peaceful green valley filled with Colombia’s famous tall wax palm trees,Colombia,Cloudy,Morning,Spring,Relaxing,Adventure
Images/1047.png,Tokyo Tower and the surrounding city lights at night,Japan,Not Clear,Evening,Not Clear,Sightseeing,Excitement
Images/1048.png,A modern semiconductor fabrication facility in Taiwan —,Taiwan,Not Clear,Evening,Not Clear,Sightseeing,Curiosity
Images/1049.png,Marina Bay Sands and Singapore’s modern cityscape —,Singapore,Not Clear,Evening,Not Clear,Sightseeing,Excitement
Images/1050.png,A typical New Jersey suburban home —,United States,Sunny,Morning,Spring,Sightseeing,Nostalgia
Images/1051.png,A spread of traditional Italian dishes —,Italy,Not Clear,Evening,Not Clear,Sightseeing,Happiness
Images/1052.png,The taiga forest and mountainous landscape of Sikhote-Alin,Russia,Snowy,Afternoon,Winter,Sightseeing,Happiness
Images/1053.png,"The Mezquita-Catedral de Cَrdoba, an architectural marvel blending Islamic and Christian influences —",Spain,Sunny,Morning,Summer,Sightseeing,Curiosity
Images/1054.png,A picturesque canal in Amsterdam lined with historic houses —,Netherlands,Sunny,Afternoon,Spring,Sightseeing,Happiness
Images/1055.png,"The Phi Phi Islands with emerald lagoons, high limestone cliffs, and bright turquoise waters",Thailand,Sunny,Afternoon,Summer,Sightseeing,Adventure
Images/1056.png,"Amsterdam’s canals with classic Dutch houses, bicycles lined along the bridge, and calm reflective water",Netherlands,Sunny,Afternoon,Spring,Relaxing,Happiness
Images/1057.png,"The Obelisk of Buenos Aires surrounded by colorful city lights, busy streets, and a pink sunset sky",Argentina,Sunny,Evening,Fall,Sightseeing,Excitement
Images/1058.png,"Vienna featuring the colorful patterned roof of St. Stephen’s Cathedral glowing in the sunlight, overlooking the historic city center",Austria,Sunny,Morning,Spring,Religious,Nostalgia
Images/1059.png,"Cappadocia’s fairy-chimney rock formations, cave dwellings, and a blue-domed mosque glowing under warm sunset light. The image showcases the region’s one-of-a-kind geological structures and historic cave architecture",Turkey,Sunny,Evening,Fall,Religious,Nostalgia
Images/1060.png,"Cairo showcasing the iconic Mosque-Madrasa of Sultan Hassan, known for its massive domes and elegant minarets, contrasted against the busy modern city",Egypt,Sunny,Morning,Summer,Religious,Happiness
Images/1061.png,"A magical sunset over Santorini’s cliffside village of Oia, with glowing lights, white houses, and deep blue seas",Greece,Sunny,Evening,Summer,Sightseeing,Romance
Images/1062.png,"A breathtaking sunset over Cape Town’s Table Mountain, highlighting cliffs, greenery, and ocean views",South Africa,Sunny,Evening,Summer,Hiking,Adventure
Images/1063.png,"A colorful, energetic night scene overlooking Gangnam with illuminated buildings and roads",South Korea,Not Clear,Evening,Fall,Sightseeing,Excitement
Images/1064.png,"Scenic view of Rio’s coastline, mountains, and the famous Christ the Redeemer statue",Brazil,Cloudy,Morning,Summer,Sightseeing,Curiosity
Images/1065.png,Beautiful pagoda with cherry blossoms and Mount Fuji in the background,Japan,Sunny,Evening,Spring,Sightseeing,Happiness
Images/1066.png,Beautiful sunset over Oiaصs white buildings and sea,Greece,Sunny,Evening,Summer,Relaxing,Romance
Images/1067.png,The Great Wall winding over hills and mountains ر,China,Cloudy,Afternoon,Fall,Sightseeing,Adventure
Images/1068.png,A hotel resort with an inviting pool (or coastal?resort vibe) and tranquil surroundings ر nice for a relaxing vacation,Canada,Sunny,Afternoon,Summer,Relaxing,Happiness
Images/1069.png,"Main entrance door of Al?Aqsa Mosque, showing historic Islamic architecture",Palestine,Cloudy,Afternoon,Fall,Religious,Nostalgia
Images/1070.png,Scenic view of Machu Picchu ruins nestled among Andes mountains,Peru,Cloudy,Afternoon,Fall,Sightseeing,Curiosity
Images/1071.png,Spectacular view of Victoria Falls with its gorge and the steel?arch bridge over the Zambezi River ر a dramatic mix of powerful waterfall,Zimbabwe,Sunny,Afternoon,Not Clear,Water Activities,Curiosity
Images/1072.png,The stone-carved facade of the ancient monastery in Petra ر,Jordan,Sunny,Afternoon,Summer,Sightseeing,Curiosity
Images/1073.png,A tropical coral?cay island with turquoise reef lagoon and clear blue waters,Australia,Sunny,Afternoon,Summer,Water Activities,Happiness
Images/1074.png,Iconic Egyptian monuments (likely pyramids and desert scenery) symbolizing Egyptصs ancient heritage,Egypt,Sunny,Afternoon,Summer,Sightseeing,Curiosity
Images/1075.png,"The stone castle perched on its rocky hill under dark storm clouds, giving the scene a powerful, moody atmosphere",Scotland,Rainy,Afternoon,Fall,Sightseeing,Melancholy
Images/1076.png,"A peaceful lakeside village surrounded by misty mountains, colorful alpine houses, and calm reflective water creating a serene, storybook view",Austria,Cloudy,Morning,Fall,Relaxing,Nostalgia
Images/1077.png,"A vibrant green valley with a peaceful lakeside village, surrounded by steep forested mountains and traditional red-roofed houses",Turkey,Sunny,Afternoon,Spring,Relaxing,Happiness
Images/1078.png,"A traditional Korean temple complex surrounded by colorful autumn trees, glowing softly under a warm sunset sky",South Korea,Sunny,Evening,Fall,Religious,Adventure
Images/1079.png,"A brightly lit winter cityscape reflecting on a frozen lake, surrounded by snowy mountains and glowing evening lights",Switzerland,Snowy,Evening,Winter,Water Activities,Romance
